"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2011-10-28","833.42","820.42","833.73","813.93","285.70M","2.77%"
"2011-10-27","810.92","810.72","821.29","807.12","241.70M","-0.03%"
"2011-10-26","811.13","794.29","820.81","791.00","286.00M","1.66%"
"2011-10-25","797.86","770.84","799.10","769.28","213.40M","3.29%"
"2011-10-24","772.41","761.43","772.96","741.33","162.00M","1.19%"
"2011-10-21","763.29","777.03","779.46","760.16","111.30M","-2.01%"
"2011-10-20","778.95","801.02","801.02","771.15","145.80M","-3.17%"
"2011-10-19","804.44","807.21","813.95","798.80","132.70M","-0.27%"
"2011-10-18","806.60","826.53","828.17","806.00","161.40M","-3.09%"
"2011-10-17","832.29","832.86","839.26","826.81","145.80M","0.25%"
"2011-10-14","830.20","830.48","833.03","819.98","144.60M","-0.34%"
"2011-10-13","833.02","816.53","835.63","814.63","191.00M","2.07%"
"2011-10-12","816.14","783.43","817.02","773.92","163.70M","3.81%"
"2011-10-11","786.15","806.70","812.45","778.05","119.80M","-0.49%"
"2011-10-10","790.04","792.97","796.86","786.84","71.50M","-0.14%"
"2011-9-30","791.13","792.76","796.48","781.79","82.40M","-0.10%"
"2011-9-29","791.89","813.26","813.26","791.05","103.80M","-3.13%"
"2011-9-28","817.51","834.03","838.33","814.34","88.40M","-1.61%"
"2011-9-27","830.88","833.64","839.19","822.84","93.10M","0.18%"
"2011-9-26","829.35","842.00","848.82","826.83","98.00M","-1.68%"
"2011-9-23","843.48","840.17","848.27","833.77","118.10M","-1.11%"
"2011-9-22","852.92","876.25","879.10","852.92","130.00M","-3.19%"
"2011-9-21","881.03","856.80","881.56","854.29","135.90M","2.83%"
"2011-9-20","856.81","850.97","861.18","846.03","87.60M","0.25%"
"2011-9-19","854.71","871.88","871.88","854.64","91.30M","-2.31%"
"2011-9-16","874.88","878.56","883.10","873.55","95.30M","-0.11%"
"2011-9-15","875.86","877.93","885.71","875.67","120.30M","-0.12%"
"2011-9-14","876.95","864.08","877.04","855.34","113.20M","1.74%"
"2011-9-13","861.92","870.04","870.04","858.91","105.30M","-2.23%"
"2011-9-9","881.58","889.47","895.84","877.53","121.00M","-1.16%"
"2011-9-8","891.93","903.25","909.88","891.52","143.10M","-0.85%"
"2011-9-7","899.61","877.87","899.61","877.78","133.00M","2.84%"
"2011-9-6","874.74","876.71","884.61","869.81","107.20M","-1.03%"
"2011-9-5","883.87","902.37","902.37","883.46","138.70M","-2.86%"
"2011-9-2","909.85","916.07","918.59","902.48","136.30M","-0.86%"
"2011-9-1","917.75","921.97","930.19","913.16","144.30M","-0.41%"
"2011-8-31","921.50","931.79","936.10","911.82","166.40M","-1.36%"
"2011-8-30","934.18","957.29","960.15","933.82","221.90M","-2.08%"
"2011-8-29","954.03","951.55","959.67","947.73","237.40M","0.13%"
"2011-8-26","952.81","940.53","954.72","937.97","227.30M","1.05%"
"2011-8-25","942.94","942.64","943.72","927.36","243.70M","0.29%"
"2011-8-24","940.20","940.42","954.23","939.28","293.30M","0.40%"
"2011-8-23","936.42","912.35","936.42","912.35","228.60M","2.83%"
"2011-8-22","910.61","913.61","925.39","907.86","174.80M","-0.20%"
"2011-8-19","912.42","895.65","912.42","891.80","171.90M","-0.36%"
"2011-8-18","915.68","934.58","935.11","915.26","177.50M","-2.19%"
"2011-8-17","936.16","932.01","941.45","926.02","193.80M","0.32%"
"2011-8-16","933.14","942.95","944.87","929.79","203.90M","-0.99%"
"2011-8-15","942.49","928.98","946.80","928.98","231.50M","1.75%"
"2011-8-12","926.30","920.29","932.77","920.29","231.30M","1.18%"
"2011-8-11","915.49","873.12","915.49","870.29","243.00M","2.66%"
"2011-8-10","891.75","891.22","901.86","889.86","202.60M","1.48%"
"2011-8-9","878.76","849.00","884.84","835.28","212.70M","0.15%"
"2011-8-8","877.44","908.08","913.32","859.16","248.00M","-4.54%"
"2011-8-5","919.18","905.16","926.62","899.32","202.30M","-1.95%"
"2011-8-4","937.48","944.83","950.03","935.41","220.10M","-0.85%"
"2011-8-3","945.51","922.81","951.59","918.64","297.10M","1.44%"
"2011-8-2","932.12","923.09","932.12","905.01","239.60M","0.51%"
"2011-8-1","927.38","911.94","931.37","910.98","176.90M","1.54%"
"2011-7-29","913.28","919.52","924.84","910.24","186.20M","-0.66%"
"2011-7-28","919.39","907.25","920.03","902.50","182.70M","0.42%"
"2011-7-27","915.55","890.03","917.16","883.97","187.70M","2.58%"
"2011-7-26","892.54","884.01","892.54","878.16","147.70M","0.62%"
"2011-7-25","887.06","920.85","920.85","884.10","228.60M","-4.00%"
"2011-7-22","924.00","917.63","929.93","917.63","174.10M","0.94%"
"2011-7-21","915.37","930.26","930.89","915.37","191.50M","-1.66%"
"2011-7-20","930.83","932.21","937.75","920.22","206.60M","0.38%"
"2011-7-19","927.30","940.42","940.42","924.09","235.70M","-1.99%"
"2011-7-18","946.12","952.03","959.27","944.10","305.20M","-0.53%"
"2011-7-15","951.14","935.54","951.39","933.49","393.00M","1.97%"
"2011-7-14","932.77","913.49","932.77","913.49","297.60M","2.16%"
"2011-7-13","913.09","890.30","913.09","890.30","209.40M","2.42%"
"2011-7-12","891.52","895.49","898.99","888.58","227.90M","-1.31%"
"2011-7-11","903.31","894.07","903.90","889.82","191.80M","0.94%"
"2011-7-8","894.91","899.47","902.05","888.22","173.50M","-0.54%"
"2011-7-7","899.80","893.60","911.87","891.73","278.10M","0.62%"
"2011-7-6","894.28","881.60","894.28","877.82","204.20M","1.23%"
"2011-7-5","883.42","877.52","885.77","876.90","213.20M","0.83%"
"2011-7-4","876.17","856.50","876.17","856.50","221.00M","2.44%"
"2011-7-1","855.27","847.54","862.34","847.54","178.90M","1.11%"
"2011-6-30","845.92","834.82","846.88","834.82","137.40M","1.14%"
"2011-6-29","836.38","844.85","850.36","836.38","153.40M","-0.92%"
"2011-6-28","844.18","843.98","844.96","836.94","135.40M","0.04%"
"2011-6-27","843.86","832.62","850.39","832.62","193.80M","1.39%"
"2011-6-24","832.32","812.30","835.30","810.58","188.70M","2.20%"
"2011-6-23","814.44","790.70","815.78","783.86","158.70M","2.90%"
"2011-6-22","791.51","797.42","798.24","788.56","79.90M","-0.52%"
"2011-6-21","795.61","792.00","796.85","786.33","86.20M","0.49%"
"2011-6-20","791.76","800.62","800.62","787.57","90.20M","-1.36%"
"2011-6-17","802.64","809.16","813.21","801.30","82.10M","-1.00%"
"2011-6-16","810.71","822.37","822.55","809.93","98.90M","-2.03%"
"2011-6-15","827.53","837.53","840.53","826.94","103.20M","-1.30%"
"2011-6-14","838.47","829.51","840.69","829.27","103.00M","1.10%"
"2011-6-13","829.36","820.24","833.25","811.38","96.70M","0.65%"
"2011-6-10","824.03","825.55","826.54","811.09","97.10M","-0.48%"
"2011-6-9","828.02","843.58","843.58","828.02","115.40M","-2.01%"
"2011-6-8","844.98","846.67","846.92","836.99","100.80M","-0.32%"
"2011-6-7","847.71","845.25","848.22","842.46","92.60M","0.02%"
"2011-6-3","847.54","833.44","849.73","832.52","112.50M","1.66%"
"2011-6-2","833.74","841.52","841.52","823.10","116.70M","-2.05%"
"2011-6-1","851.17","846.48","852.66","843.29","137.60M","0.57%"
"2011-5-31","846.32","836.35","846.32","828.66","139.80M","1.44%"
"2011-5-30","834.32","819.87","844.97","816.39","157.60M","1.38%"
"2011-5-27","822.94","830.61","835.87","819.87","116.00M","-0.96%"
"2011-5-26","830.92","843.62","852.98","830.64","98.60M","-1.36%"
"2011-5-25","842.35","867.68","867.68","842.12","118.80M","-3.28%"
"2011-5-24","870.94","836.79","876.60","828.50","171.80M","3.57%"
"2011-5-23","840.90","873.31","873.59","840.65","116.20M","-3.94%"
"2011-5-20","875.43","884.06","884.33","873.87","74.10M","-1.07%"
"2011-5-19","884.89","891.48","895.54","883.87","72.10M","-0.66%"
"2011-5-18","890.79","891.99","894.89","888.17","81.00M","-0.49%"
"2011-5-17","895.15","903.98","904.48","890.36","102.30M","-1.23%"
"2011-5-16","906.34","911.34","916.02","906.08","70.50M","-0.38%"
"2011-5-13","909.77","909.25","912.61","897.80","88.20M","0.06%"
"2011-5-12","909.25","927.15","927.15","909.14","89.20M","-2.23%"
"2011-5-11","929.95","931.51","933.28","923.26","76.70M","-0.14%"
"2011-5-10","931.21","932.88","933.24","925.04","78.00M","-0.06%"
"2011-5-9","931.77","920.12","935.90","920.12","100.50M","1.47%"
"2011-5-6","918.28","910.14","920.77","904.74","77.50M","0.40%"
"2011-5-5","914.59","901.48","919.60","900.35","78.10M","1.17%"
"2011-5-4","903.99","919.67","919.67","901.92","73.50M","-1.96%"
"2011-5-3","922.07","911.79","923.06","907.28","72.90M","1.02%"
"2011-4-29","912.72","901.16","912.72","897.20","76.40M","0.95%"
"2011-4-28","904.15","941.20","944.70","903.03","117.50M","-4.07%"
"2011-4-27","942.54","956.77","961.64","936.99","108.90M","-1.64%"
"2011-4-26","958.29","970.96","973.56","954.98","101.70M","-1.73%"
"2011-4-25","975.17","1,001.08","1,001.08","974.99","114.00M","-2.93%"
"2011-4-22","1,004.65","1,008.17","1,008.30","1,000.92","103.00M","-0.58%"
"2011-4-21","1,010.56","1,007.98","1,017.70","1,006.91","137.90M","0.24%"
"2011-4-20","1,008.18","993.94","1,009.50","991.88","102.60M","1.40%"
"2011-4-19","994.30","1,000.88","1,000.88","986.90","99.30M","-0.89%"
"2011-4-18","1,003.26","1,008.48","1,010.66","1,000.18","84.50M","-0.67%"
"2011-4-15","1,010.06","1,015.97","1,016.15","1,002.64","84.60M","-0.65%"
"2011-4-14","1,016.62","1,021.10","1,021.46","1,013.99","88.60M","-0.40%"
"2011-4-13","1,020.75","999.53","1,020.75","998.52","90.80M","2.06%"
"2011-4-12","1,000.16","1,000.77","1,007.25","997.75","80.80M","-0.26%"
"2011-4-11","1,002.80","1,021.30","1,022.56","1,002.43","95.30M","-1.60%"
"2011-4-8","1,019.14","1,004.14","1,019.14","1,002.38","83.90M","1.47%"
"2011-4-7","1,004.41","993.38","1,004.41","992.43","89.10M","1.02%"
"2011-4-6","994.26","1,011.68","1,011.82","992.31","95.90M","-2.05%"
"2011-4-1","1,015.08","1,006.04","1,015.08","1,002.86","76.70M","0.67%"
"2011-3-31","1,008.30","1,006.72","1,019.32","1,005.37","92.00M","0.19%"
"2011-3-30","1,006.37","1,017.16","1,019.17","1,004.38","101.00M","-1.24%"
"2011-3-29","1,019.04","1,050.29","1,050.29","1,017.88","130.30M","-3.14%"
"2011-3-28","1,052.11","1,072.89","1,074.41","1,051.02","130.30M","-1.89%"
"2011-3-25","1,072.34","1,077.34","1,078.02","1,069.38","105.00M","-0.52%"
"2011-3-24","1,077.99","1,078.02","1,081.59","1,074.04","97.40M","0.13%"
"2011-3-23","1,076.56","1,066.17","1,076.56","1,064.59","98.20M","0.87%"
"2011-3-22","1,067.29","1,072.39","1,074.08","1,057.86","81.50M","-0.31%"
"2011-3-21","1,070.60","1,083.15","1,084.55","1,068.32","90.60M","-1.20%"
"2011-3-18","1,083.60","1,081.60","1,088.31","1,079.56","98.50M","0.48%"
"2011-3-17","1,078.37","1,096.22","1,096.22","1,074.87","139.30M","-2.16%"
"2011-3-16","1,102.21","1,094.12","1,102.67","1,094.12","122.20M","0.66%"
"2011-3-15","1,094.95","1,108.20","1,108.20","1,078.23","155.30M","-1.14%"
"2011-3-14","1,107.54","1,099.32","1,107.54","1,095.90","138.30M","0.52%"
"2011-3-11","1,101.76","1,090.21","1,113.01","1,088.65","153.10M","0.72%"
"2011-3-10","1,093.90","1,088.34","1,103.54","1,087.57","147.90M","0.61%"
"2011-3-9","1,087.30","1,084.70","1,087.30","1,075.46","124.60M","0.23%"
"2011-3-8","1,084.82","1,079.53","1,085.31","1,074.10","117.10M","0.62%"
"2011-3-7","1,078.11","1,073.93","1,078.11","1,069.93","112.60M","0.58%"
"2011-3-4","1,071.86","1,063.43","1,071.86","1,056.56","89.80M","0.71%"
"2011-3-3","1,064.31","1,088.89","1,091.89","1,062.37","108.20M","-2.26%"
"2011-3-2","1,088.90","1,094.97","1,096.09","1,077.65","109.10M","-0.83%"
"2011-3-1","1,098.00","1,100.81","1,102.55","1,091.98","127.80M","-0.16%"
"2011-2-28","1,099.78","1,096.34","1,099.78","1,087.59","113.90M","0.43%"
"2011-2-25","1,095.10","1,098.11","1,098.73","1,085.80","119.40M","-0.62%"
"2011-2-24","1,101.95","1,112.43","1,112.72","1,094.62","131.90M","-1.09%"
"2011-2-23","1,114.05","1,088.08","1,117.29","1,087.86","128.20M","2.37%"
"2011-2-22","1,088.27","1,118.61","1,122.18","1,087.01","139.70M","-2.63%"
"2011-2-21","1,117.67","1,096.16","1,117.67","1,094.42","142.00M","1.56%"
"2011-2-18","1,100.46","1,114.45","1,114.69","1,098.59","129.70M","-1.33%"
"2011-2-17","1,115.33","1,108.63","1,116.96","1,103.89","132.00M","0.73%"
"2011-2-16","1,107.24","1,086.77","1,107.24","1,083.85","124.40M","1.79%"
"2011-2-15","1,087.72","1,086.80","1,097.56","1,082.27","118.50M","0.11%"
"2011-2-14","1,086.56","1,072.31","1,087.31","1,072.31","119.40M","1.40%"
"2011-2-11","1,071.58","1,067.19","1,075.59","1,065.15","101.80M","0.72%"
"2011-2-10","1,063.95","1,026.25","1,063.95","1,024.71","100.10M","3.78%"
"2011-2-9","1,025.15","1,026.45","1,037.84","1,021.79","63.00M","-0.72%"
"2011-2-1","1,032.60","1,029.67","1,034.14","1,026.90","59.10M","0.34%"
"2011-1-31","1,029.12","1,021.63","1,030.18","1,014.40","72.30M","0.80%"
"2011-1-28","1,020.94","1,013.64","1,023.63","1,011.30","59.60M","0.78%"
"2011-1-27","1,013.02","991.06","1,015.05","984.79","70.80M","1.74%"
"2011-1-26","995.74","978.07","995.78","977.85","57.60M","1.71%"
"2011-1-25","979.00","992.57","992.57","968.32","73.70M","-1.61%"
"2011-1-24","994.97","1,024.79","1,029.33","994.26","84.80M","-2.88%"
"2011-1-21","1,024.51","1,014.72","1,033.52","1,013.27","78.90M","0.40%"
"2011-1-20","1,020.39","1,047.77","1,051.52","1,020.29","86.90M","-2.68%"
"2011-1-19","1,048.54","1,025.93","1,048.60","1,023.15","70.60M","2.22%"
"2011-1-18","1,025.72","1,021.84","1,029.86","1,014.63","62.20M","-0.24%"
"2011-1-17","1,028.16","1,066.43","1,066.99","1,025.66","105.50M","-3.68%"
"2011-1-14","1,067.42","1,092.09","1,092.09","1,065.75","77.60M","-2.42%"
"2011-1-13","1,093.86","1,094.83","1,097.10","1,089.67","81.00M","0.38%"
"2011-1-12","1,089.67","1,083.12","1,095.52","1,071.09","84.60M","1.05%"
"2011-1-11","1,078.37","1,089.99","1,089.99","1,068.40","86.60M","-1.41%"
"2011-1-10","1,093.77","1,124.34","1,124.34","1,089.06","95.30M","-2.91%"
"2011-1-7","1,126.52","1,132.73","1,139.78","1,119.61","96.80M","-0.73%"
"2011-1-6","1,134.79","1,153.63","1,159.40","1,134.09","104.90M","-1.78%"
"2011-1-5","1,155.35","1,153.91","1,159.12","1,146.38","106.10M","0.02%"
"2011-1-4","1,155.11","1,142.17","1,155.52","1,140.04","106.30M","1.53%"
"2010-12-31","1,137.66","1,117.36","1,138.47","1,117.36","84.20M","1.83%"
"2010-12-30","1,117.21","1,113.56","1,122.41","1,106.43","82.20M","0.35%"
"2010-12-29","1,113.31","1,091.82","1,113.31","1,091.82","79.00M","2.00%"
"2010-12-28","1,091.48","1,098.94","1,099.18","1,080.40","94.20M","-1.25%"
"2010-12-27","1,105.30","1,145.70","1,154.53","1,100.52","99.70M","-3.43%"
"2010-12-24","1,144.50","1,170.69","1,168.29","1,140.13","101.20M","-2.71%"
"2010-12-23","1,176.36","1,198.74","1,200.76","1,175.86","107.30M","-2.10%"
"2010-12-22","1,201.65","1,214.77","1,215.79","1,199.68","110.90M","-1.10%"
"2010-12-21","1,215.02","1,212.09","1,222.30","1,204.48","121.00M","0.22%"
"2010-12-20","1,212.34","1,235.67","1,239.60","1,180.53","175.00M","-1.67%"
"2010-12-17","1,232.98","1,222.93","1,233.39","1,222.93","128.40M","0.65%"
"2010-12-16","1,225.03","1,209.62","1,233.62","1,209.34","147.50M","1.09%"
"2010-12-15","1,211.80","1,217.81","1,224.05","1,209.29","142.90M","-0.55%"
"2010-12-14","1,218.52","1,211.46","1,219.71","1,204.66","142.30M","0.76%"
"2010-12-13","1,209.27","1,175.51","1,210.75","1,175.51","162.50M","3.64%"
"2010-12-10","1,166.80","1,139.83","1,167.68","1,136.33","103.00M","1.95%"
"2010-12-9","1,144.53","1,158.82","1,160.91","1,144.18","99.60M","-1.35%"
"2010-12-8","1,160.24","1,160.92","1,176.42","1,158.10","101.80M","-0.12%"
"2010-12-7","1,161.69","1,132.33","1,162.58","1,123.76","92.50M","2.41%"
"2010-12-6","1,134.38","1,157.72","1,159.30","1,124.93","113.30M","-2.03%"
"2010-12-3","1,157.94","1,177.17","1,178.67","1,148.09","120.50M","-1.69%"
"2010-12-2","1,177.84","1,187.10","1,192.80","1,177.81","125.20M","0.06%"
"2010-12-1","1,177.17","1,176.61","1,182.57","1,169.89","119.50M","-0.37%"
"2010-11-30","1,181.50","1,219.08","1,219.12","1,146.97","236.20M","-3.16%"
"2010-11-29","1,220.11","1,195.31","1,221.74","1,193.41","196.40M","2.01%"
"2010-11-26","1,196.02","1,184.80","1,200.50","1,179.28","174.70M","0.81%"
"2010-11-25","1,186.36","1,212.77","1,215.74","1,177.83","210.10M","-1.83%"
"2010-11-24","1,208.45","1,176.42","1,208.45","1,174.67","212.00M","2.11%"
"2010-11-23","1,183.50","1,172.06","1,183.84","1,148.81","215.70M","0.73%"
"2010-11-22","1,174.94","1,153.26","1,194.20","1,151.76","303.40M","1.89%"
"2010-11-19","1,153.17","1,106.75","1,153.17","1,105.59","241.40M","4.56%"
"2010-11-18","1,102.85","1,090.14","1,102.85","1,077.06","157.00M","1.61%"
"2010-11-17","1,085.35","1,115.12","1,132.86","1,080.93","207.60M","-3.62%"
"2010-11-16","1,126.17","1,154.41","1,175.31","1,111.50","289.40M","-1.95%"
"2010-11-15","1,148.54","1,087.81","1,148.54","1,086.52","209.10M","6.13%"
"2010-11-12","1,082.24","1,126.85","1,140.63","1,080.27","229.20M","-4.46%"
"2010-11-11","1,132.72","1,137.08","1,163.70","1,132.36","229.80M","-0.78%"
"2010-11-10","1,141.58","1,115.74","1,147.48","1,113.75","226.70M","2.32%"
"2010-11-9","1,115.65","1,110.43","1,117.52","1,102.01","190.00M","0.78%"
"2010-11-8","1,107.06","1,077.50","1,107.06","1,077.50","178.60M","3.25%"
"2010-11-5","1,072.22","1,067.87","1,072.22","1,058.26","139.70M","1.37%"
"2010-11-4","1,057.71","1,041.42","1,057.71","1,037.24","133.90M","1.64%"
"2010-11-3","1,040.62","1,063.20","1,063.20","1,040.55","162.00M","-3.21%"
"2010-11-2","1,075.15","1,108.09","1,108.09","1,074.58","245.50M","-2.92%"
"2010-11-1","1,107.52","1,071.63","1,113.62","1,071.63","281.80M","4.04%"
"2010-10-29","1,064.52","1,042.40","1,069.75","1,042.40","223.60M","2.49%"
"2010-10-28","1,038.62","1,024.70","1,038.62","1,023.49","159.20M","0.78%"
"2010-10-27","1,030.59","1,034.86","1,048.56","1,028.70","170.20M","-0.52%"
"2010-10-26","1,036.01","1,041.53","1,041.91","1,020.94","183.80M","-0.29%"
"2010-10-25","1,039.05","1,018.08","1,043.09","1,018.08","206.40M","2.53%"
"2010-10-22","1,013.45","991.13","1,023.70","991.13","176.60M","2.18%"
"2010-10-21","991.84","1,001.68","1,001.68","983.66","156.90M","-1.26%"
"2010-10-20","1,004.54","986.65","1,024.58","986.03","263.80M","0.87%"
"2010-10-19","995.92","932.83","1,005.59","932.32","233.90M","6.82%"
"2010-10-18","932.36","941.87","941.87","913.82","132.80M","-1.26%"
"2010-10-15","944.25","954.12","957.77","937.12","135.20M","-1.49%"
"2010-10-14","958.50","963.29","975.91","956.86","139.60M","-0.44%"
"2010-10-13","962.74","951.33","962.74","940.64","133.10M","1.15%"
"2010-10-12","951.79","946.63","959.98","945.01","124.00M","0.49%"
"2010-10-11","947.11","960.91","961.17","941.91","144.70M","-1.33%"
"2010-10-8","959.86","946.47","963.18","945.62","108.40M","1.84%"
"2010-9-30","942.54","923.83","942.54","921.36","70.00M","1.70%"
"2010-9-29","926.76","941.27","944.17","924.41","83.20M","-1.62%"
"2010-9-28","942.05","949.63","949.89","939.63","93.90M","-0.91%"
"2010-9-27","950.67","936.21","951.84","930.87","89.30M","1.73%"
"2010-9-21","934.46","952.07","953.83","930.25","83.60M","-1.55%"
"2010-9-20","949.20","972.45","975.26","947.41","92.40M","-2.37%"
"2010-9-17","972.23","976.07","981.73","967.55","96.80M","-0.04%"
"2010-9-16","972.60","989.49","994.95","964.53","144.20M","-1.77%"
"2010-9-15","990.10","1,029.52","1,030.02","987.05","181.80M","-3.99%"
"2010-9-14","1,031.22","1,044.30","1,046.13","1,028.77","159.00M","-1.08%"
"2010-9-13","1,042.48","1,034.39","1,045.39","1,033.25","166.80M","0.73%"
"2010-9-10","1,034.94","1,021.87","1,037.51","1,016.19","181.20M","1.28%"
"2010-9-9","1,021.83","1,029.11","1,040.67","1,019.69","196.00M","-0.44%"
